id,name,city,country,street,postalCode,email,website,phone,formattedPhone,contacturl,latitude,longitude,sectors,services
20848,Ballyward Plant Services,Ballyward,Verenigd Koninkrijk,Clanmaghery Road 16,BT319RR,ballywardplant@gmail.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20848,54.2696214,-6.0376576,"Agrarisch, Bouw & Infra, Groen",Wielladers
783cd2c869307c198880e4d547a27a93,Hooghiemstra Hardegarijp B.V.,Hurdegaryp,Nederland,Rijksstraatweg  121,9254DD,info@hooghiemstra.nl,,31 511 473 915,31 511 473 915,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=783cd2c869307c198880e4d547a27a93,53.2181845,5.9476565,"Agrarisch, Bouw & Infra, Groen",Verdichtingsmachines
34644,Baumaschinen Taron e.K.,Butzbach,Germany,August-Wenzel-Straße 1a,35510,info@baumaschinen-taron.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=34644,50.425678,8.6691244,"Bouw & Infra, Groen",
9b03c2042636454e127ff5b27d12addf,Bosmans Machines B.V.,Neer,Nederland,Dries  27,6086AV,info@bosmansmachines.nl,,31 475 724 220,31 475 724 220,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=9b03c2042636454e127ff5b27d12addf,51.2642272,5.9750954,"Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
20724,BAW Baumaschinen Vertrieb,Warburg,Germany,Industriestraße 13,34414,meinsystempartner@kiesel.net,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20724,51.4979916,9.1307603,"Bouw & Infra, Groen",
3ec02b7e7bfeb66b61395525a4d10a79,BHE,Boxtel,Nederland,Schijndelsedijk -a 14,5283VD,info@bhemachines.nl,,31 6 13359846,31 6 13359846,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=3ec02b7e7bfeb66b61395525a4d10a79,51.6009149,5.3563381,"Agrarisch, Bouw & Infra, Groen",Verdichtingsmachines
20613,Bayens Mechanisatie,Oosterhout,Nederland,Innovatiepark 30,4906AA,info@bayens-mechanisatie.com,,31 (0)162-453123,31 (0)162-453123,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20613,51.6757375,4.8318107,"Agrarisch, Bouw & Infra, Groen","Verdichtingsmachines, Wielladers"
5be2c91d1b5f1ca79ec44fa88cb2b116,Franz Gady GmbH - Filiale Lieboch,Lieboch,Austria,Gadystraße  1,8501,Martin.Groessbauer@gady.at,,43 3136 90310,43 3136 90310,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=5be2c91d1b5f1ca79ec44fa88cb2b116,46.9579899,15.3459148,"Agrarisch, Bouw & Infra, Groen",Wielladers
23177,BayWa AG - Filiale Abensberg,Abensberg,Germany,Werkstraße 6,93326,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23177,48.8050352,11.8754204,Agrarisch,Wielladers
ba602be54576df5d908b3a5459777028,Auer GmbH,Matrei am Brenner,Oostenrijk,Statz  92,6143,,, +43 50 640-404, +43 50 640-404,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=ba602be54576df5d908b3a5459777028,47.1209061,11.4500658,"Bouw & Infra, Groen",Wielladers
20998,BayWa AG - Filiale Adldorf,Eichendorf,Germany,Industriestraße 12,94428,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20998,48.6337164,12.8433617,Agrarisch,Wielladers
651c9cf54b8f728e1aceb7abfa397520,ACE (Atlantic Coastal Equipment),Richmond Hill,Verenigde Staten," Longwood Dr, Richmond Hill 922",GA31324,sales@ac-quip.com,,19124591155,19124591155,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=651c9cf54b8f728e1aceb7abfa397520,31.9693109,-81.321504,"Agrarisch, Bouw & Infra, Groen",Wielladers
23190,BayWa AG - Filiale Aindling,Aindling,Germany,Hauptstraße 36A,86447,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23190,48.5154497,10.9483794,Agrarisch,Wielladers
5a875728802828beeb92ef149a5011fa,Cullasaja Landscape Supply,Franklin,Verenigde Staten," Jake Dr, Franklin 33",NC28734,don@macon.one,,+18285240014,+18285240014,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=5a875728802828beeb92ef149a5011fa,37.09024,-95.712891,"Agrarisch, Bouw & Infra, Groen",Wielladers
23136,BayWa AG - Filiale Altensteig,Altensteig,Germany,Bahnhofstraße 62,72213,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23136,48.5860002,8.6143861,Agrarisch,Wielladers
8a87f3992777ce1f236937af5f93e6a6,Fieber Van's Implement,Watertown,Verenigde Staten," 10th Ave SE, Watertown 2436",SD57201,chris@fiebervans.com,,16057539834,16057539834,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=8a87f3992777ce1f236937af5f93e6a6,44.8887818,-97.0905025,"Agrarisch, Bouw & Infra, Groen",Wielladers
23171,BayWa AG - Filiale Altötting,Altötting,Germany,Bahnhofplatz 10,84503,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23171,48.2207395,12.6786844,Agrarisch,Wielladers
263afae9e6d61b614ad3ebec9ff939e6,Fox Valley Truck,Appleton,Verenigde Staten," Neubert Rd, Appleton 5668",WI54913,earft@foxvalleytruck.com,,19207579400,19207579400,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=263afae9e6d61b614ad3ebec9ff939e6,44.2892882,-88.496759,"Agrarisch, Bouw & Infra, Groen",Wielladers
23191,BayWa AG - Filiale Altshausen,Altshausen,Germany,Herzog-Albrecht-Allee 60/1,88361,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23191,47.9316534,9.5472274,Agrarisch,Wielladers
e75f379b79bdd3d86748009478e477ae,Fox Valley Truck,Shawano,Verenigde Staten," Airport Dr, Shawano 1010",WI54166,earft@foxvalleytruck.com,,17155266374,17155266374,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=e75f379b79bdd3d86748009478e477ae,44.7713815,-88.5682811,"Agrarisch, Bouw & Infra, Groen",Wielladers
23192,BayWa AG - Filiale Ansbach,Ansbach,Germany,Rothenburger Straße 50,91522,andreas.stoecklein@baywa.de,,49 9643 922756,49 9643 922756,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23192,49.3157197,10.5508263,Agrarisch,Wielladers
343c95323ef381845c38a5c655c87ce0,Golden Eagle Equipment,Irwin,Verenigde Staten," US-30, Irwin 12861",PA15642,jeffg@goldeneagleec.com,,17248645147,17248645147,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=343c95323ef381845c38a5c655c87ce0,40.3229807,-79.6983828,"Agrarisch, Bouw & Infra, Groen",Wielladers
23193,BayWa AG - Filiale Babenhausen,Babenhausen,Germany,St2020 13,87727,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23193,48.1188233,10.2545973,Agrarisch,Wielladers
0cb6614e290452e847aa77eff7866abd,Harco Equipment,Buford,Verenigde Staten," Buford Hwy NE, Buford 1426",GA30518,lnoonan@harcorentals.com,,17709451232,17709451232,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=0cb6614e290452e847aa77eff7866abd,34.0939656,-84.0162053,"Agrarisch, Bouw & Infra, Groen",Wielladers
23137,BayWa AG - Filiale Backnang,Backnang,Germany,Mühlgrund 9-13,71522,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23137,48.9296,9.445,Agrarisch,Wielladers
be8913b5f9a094a1f3e94832974d92ce,Harco Equipment,Winder,Verenigde Staten," Atlanta Hwy NW, Winder 610",GA30680,lnoonan@harcorentals.com,,17708679496,17708679496,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=be8913b5f9a094a1f3e94832974d92ce,33.9913069,-83.7714892,"Agrarisch, Bouw & Infra, Groen",Wielladers
23155,BayWa AG - Filiale Bad Feilnbach/Au,Bad Feilnbach,Germany,Hauptstraße 54A,83075,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23155,47.7990793,11.9874781,Agrarisch,Wielladers
375d1c08a712e6d7a1cabaf1209a2195,Harco Equipment,Jefferson ,Verenigde Staten," Washington St, Jefferson 1740",GA30549,lnoonan@harcorentals.com,,17063677007,17063677007,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=375d1c08a712e6d7a1cabaf1209a2195,47.7510741,-120.7401386,"Agrarisch, Bouw & Infra, Groen",Wielladers
23163,BayWa AG - Filiale Bad Tölz,Bad Tölz,Germany,Eichmühlstraße 13,83646,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23163,47.7634,11.57463,Agrarisch,Wielladers
3d31bcdcd49317adc6b8cad7db9ceebc,Harris Trading Company,Lebanon,Verenigde Staten," Sparta Pike, Lebanon 1331",TN37090,htcsales@harris-ent.com,,16155474033,16155474033,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=3d31bcdcd49317adc6b8cad7db9ceebc,36.1743971,-86.2580012,"Agrarisch, Bouw & Infra, Groen",Wielladers
23139,BayWa AG - Filiale Balingen,Balingen,Germany,Marienburger Straße 4,72336,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23139,48.2848929,8.8521925,Agrarisch,Wielladers
7900682be85b40ab0644d2c813f3c343,K&K Supply,Fenton,Verenigde Staten," N Hwy Dr, Fenton 535",MO63026,sales@kandksupply.com,,16363491141,16363491141,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=7900682be85b40ab0644d2c813f3c343,38.5432407,-90.4597527,"Agrarisch, Bouw & Infra, Groen",Wielladers
20999,BayWa AG - Filiale Bamberg,Bamberg,Germany,Lagerhausstraße 14,96052,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=20999,49.90632,10.87618,Agrarisch,Wielladers
b2d97f1a7468f2b9e45cd96086017d69,Keen's Machine Repair,Medford,Verenigde Staten," NY-112, Medford 3030",NY11763,keensmachine@gmail.com,,16318277855,16318277855,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=b2d97f1a7468f2b9e45cd96086017d69,40.8212771,-72.9980982,"Agrarisch, Bouw & Infra, Groen",Wielladers
23194,BayWa AG - Filiale Bayreuth,Bayreuth,Germany,Gottlieb-Keim-Straße 65,95448,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23194,49.9181892,11.608376,Agrarisch,Wielladers
1361ca53d83a5ec62af1ab3f346be75e,"Link Hydraulic, Inc",Dubuque,Verenigde Staten," Westside Ct, Dubuque 180",IA52003,andy@linkhydraulic.com,,15635562551,15635562551,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=1361ca53d83a5ec62af1ab3f346be75e,42.4847689,-90.7509113,"Agrarisch, Bouw & Infra, Groen",Wielladers
21000,BayWa AG - Filiale Biberach,Biberach an der Riß,Germany,Freiburger Straße 42,88400,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21000,48.1081283,9.7945699,Agrarisch,Wielladers
816dc29561ed0092bec70e58bb6b9e1f,Maxx Forestry Equipment Specialites,Woodland Park,Verenigde Staten, ,,office@maxxforestry.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=816dc29561ed0092bec70e58bb6b9e1f,38.9938808,-105.0569301,"Agrarisch, Bouw & Infra, Groen",Wielladers
25e22d299027bf43972f4471d81d6681,Midland Ag & Equipment,Cabool,Verenigde Staten," Shelton St, Cabool 1021",MO65689,s31mccallister@hotmail.com,,14172591453,14172591453,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=25e22d299027bf43972f4471d81d6681,37.120374,-92.1181619,"Agrarisch, Bouw & Infra, Groen",Wielladers
23146,BayWa AG - Filiale Blaufelden,Blaufelden,Germany,Rudolf-Diesel-Straße 15,74572,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23146,49.2968142,9.9661317,Agrarisch,Wielladers
87a89266d32fb3c0052c61481dd149ab,New Tec,Sioux Center,Verenigde Staten," US 75 Ave, Sioux Center 3764",IA51250,'MarlinTN@ntlifts.com,,17127220505,17127220505,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=87a89266d32fb3c0052c61481dd149ab,43.0776544,-96.1754964,"Agrarisch, Bouw & Infra, Groen",Wielladers
23196,BayWa AG - Filiale Bogen,Bogen,Germany,Frühlingstraße 2,94327,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23196,48.9129307,12.6897171,Agrarisch,Wielladers
a2370034aaa32d81c72b6436bf10fdfa,Nulife Municipal Truck Center,Easley,Verenigde Staten," Powdersville Rd, Easley 2266",SC29642,sstobie@nulifetruck.com,,18643716136,18643716136,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=a2370034aaa32d81c72b6436bf10fdfa,34.806488,-82.5167867,"Agrarisch, Bouw & Infra, Groen",Wielladers
23138,BayWa AG - Filiale Brackenheim,Brackenheim,Germany,Hermann-Bauer-Straße 8,74336,marcel.eigl@baywa.de,,49 7362 804137,49 7362 804137,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23138,49.0747727,9.0639527,Agrarisch,Wielladers
8df05f7b0ebac992aa7990f2ae8a9a08,Root River Equipment LLC,Stewartville,Verenigde Staten," County Rd 16 SE, Rochester 3",MN55904,'rootriverequipment@gmail.com,,15154015343,15154015343,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=8df05f7b0ebac992aa7990f2ae8a9a08,43.9227199,-92.431876,"Agrarisch, Bouw & Infra, Groen",Wielladers
23197,BayWa AG - Filiale Burgau,Burgau,Germany,Am Bahnhof 10,89331,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23197,48.424816,10.424689,Agrarisch,Wielladers
cf2169a37474a674774d2781b946ae67,"RTR Companies, Inc.",Orion,Verenigde Staten," 11th Ave, Orion 111",IL61273,kris@rtrco.us,,13097819004,13097819004,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=cf2169a37474a674774d2781b946ae67,40.7558022,-74.0020095,"Agrarisch, Bouw & Infra, Groen",Wielladers
21001,BayWa AG - Filiale Burgkunstadt,Burgkunstadt,Germany,Karl-Eugen-Fischer-Straße 6,96224,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21001,50.1371947,11.2423336,Agrarisch,Wielladers
6248b946ca22648213f5856f89068161,Sonoda Brothers Custom,Lihue,Verenigde Staten, ,,vesonoda@aol.com,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=6248b946ca22648213f5856f89068161,21.9742235,-159.3672769,"Agrarisch, Bouw & Infra, Groen",Wielladers
23198,BayWa AG - Filiale Coburg,Coburg,Germany,Glender Straße 11,96450,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23198,50.2801263,10.9507984,Agrarisch,Wielladers
a048755ac967d571c3350d691b00f9bc,Steen Enterprises,Adams Run,Verenigde Staten," Savannah Hwy, Adams Run 7634",SC29426,info@steenent.com,,+18438892292,+18438892292,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=a048755ac967d571c3350d691b00f9bc,32.7580434,-80.3227686,"Agrarisch, Bouw & Infra, Groen",Wielladers
21856d8ab9858cdb5f074d26cbb3237c,Terre Haute Equipment Company and Supply LLC,Clinton,Verenigde Staten," Indiana 163, Clinton 1754",IN47842,vince@thequipmentcoandsupply.com,,18122420955,18122420955,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21856d8ab9858cdb5f074d26cbb3237c,39.6588026,-87.4131696,"Agrarisch, Bouw & Infra, Groen",Wielladers
21003,BayWa AG - Filiale Dachau,Dachau,Germany,Otto-Hahn-Straße 9,85221,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21003,48.2691995,11.4719999,Agrarisch,Wielladers
b6a914b0c976c51a756468bb9cf7d17e,Top Notch Equipment,Rogers,Verenigde Staten," Northdale Blvd, Rogers 14490",MN55374,,,+17633980079,+17633980079,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=b6a914b0c976c51a756468bb9cf7d17e,45.2049165,-93.5553309,"Agrarisch, Bouw & Infra, Groen",Wielladers
e7d5e40b0b7fd801815f614851f39911,Topsham Tractor,Topsham,Verenigde Staten," Lewiston Rd, Topsham 403",ME04086,,,+12072092000,+12072092000,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=e7d5e40b0b7fd801815f614851f39911,43.9614618,-70.0117699,"Agrarisch, Bouw & Infra, Groen",Wielladers
23200,BayWa AG - Filiale Dietfurt,Dietfurt an der Altmühl,Germany,Am Europakanal 7,20124,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23200,49.0246279,11.5879543,Agrarisch,Wielladers
36217b2a3eb852dba4149fc9fdfab459,Tractor WRX,Rapid City,Verenigde Staten," Eglin St #3, Rapid City 3150",SD57703,wassie@chadronmotors.com,,16057910231,16057910231,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=36217b2a3eb852dba4149fc9fdfab459,44.096645,-103.1768107,"Agrarisch, Bouw & Infra, Groen",Wielladers
21004,BayWa AG - Filiale Dinkelsbühl,Dinkelsbühl,Germany,Von-Raumer-Straße 5,91550,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21004,49.0685025,10.3307607,Agrarisch,Wielladers
ec5a7e44e85ce8047b8f35ed085db7b1,True Value Rental Supply,Greensboro,Verenigde Staten," Stage Coach Trl, Greensboro 214",NC27409,mark.whitesell@rentalsupplyinc.com,,13368520881,13368520881,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=ec5a7e44e85ce8047b8f35ed085db7b1,36.0978836,-79.9129376,"Agrarisch, Bouw & Infra, Groen",Wielladers
23201,BayWa AG - Filiale Dinkelscherben,Dinkelscherben,Germany,Ustersbacher Straße 5,86424,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23201,48.34489,10.59353,Agrarisch,Wielladers
be324301b01d2017583b79686a1fcec7,Weaver Outdoors,South Bend,Verenigde Staten," State Hwy 933, South Bend 52345",IN46637,adam@weaveroutdoors.com,,15742724242,15742724242,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=be324301b01d2017583b79686a1fcec7,41.7056079,-86.2502141,"Agrarisch, Bouw & Infra, Groen",Wielladers
23168,BayWa AG - Filiale Eggenfelden,Eggenfelden,Germany,Im Gewerbepark 10,84307,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23168,48.395477,12.7618406,Agrarisch,Wielladers
77a21de4c719b6de1c0d5d96224cccbe,Weaver Outdoors,Avilla,Verenigde Staten," N Old State Rd 3, Avilla 2897",IN46710,adam@weaveroutdoors.com,,+12608972061,+12608972061,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=77a21de4c719b6de1c0d5d96224cccbe,41.3758286,-85.2398864,"Agrarisch, Bouw & Infra, Groen",Wielladers
23203,BayWa AG - Filiale Eging am See,Eging am See,Germany,Vilshofener Straße 30,94535,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23203,48.71035,13.26306,Agrarisch,Wielladers
11de5da729f59109e5d448ddb37c1e1f,West Texas Machinery,Muleshoe,Verenigde Staten," W American Blvd, Muleshoe 2900",TX79347,sales@westtexasmachinery.com,,18065666878,18065666878,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=11de5da729f59109e5d448ddb37c1e1f,34.2333765,-102.7363833,"Agrarisch, Bouw & Infra, Groen",Wielladers
23151,BayWa AG - Filiale Egling a.d. Paar,Egling an der Paar,Germany,Bierweg 18,86492,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23151,48.1880517,10.9737913,Agrarisch,Wielladers
78570b0adf1a3b8dfe2cac1f8e6bfeb4,A.Leiser AG - Filiale Oberwil bei Büren,Oberwil bei Büren,Switzerland,Schnottwilstrasse  37,3298,rmuri@leiserag.ch,,41 31 869 46 40,41 31 869 46 40,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=78570b0adf1a3b8dfe2cac1f8e6bfeb4,47.1234678,7.4026875,"Agrarisch, Bouw & Infra, Groen",Wielladers
1ed4ce1b848ae05de818374d688ee30a,Bernard Frei Cie SA - Filiale Perly-Certoux,Perly-Certoux,Switzerland, ,,emmanuel.frei@bernardfrei.ch,,41 32 867 20 20,41 32 867 20 20,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=1ed4ce1b848ae05de818374d688ee30a,46.1553483,6.0945809,"Agrarisch, Bouw & Infra, Groen",Wielladers
21005,BayWa AG - Filiale Erbach,Erbach,Germany,Riedmühle 1,89155,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21005,48.3146287,9.8895453,Agrarisch,Wielladers
23204,BayWa AG - Filiale Erding,Erding,Germany,Franz-Brombach-Straße 3,85435,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23204,48.3140132,11.890249,Agrarisch,Wielladers
23205,BayWa AG - Filiale Ergersheim,Ergersheim,Germany,Ermetzhofen 5,91465,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23205,49.5004857,10.2773121,Agrarisch,Wielladers
23206,BayWa AG - Filiale Erlingen,Meitingen,Germany,Markter Straße 1A,86405,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23206,48.5318792,10.8390002,Agrarisch,Wielladers
23135,BayWa AG - Filiale Eutingen,Eutingen im Gäu,Germany,Hauptstraße 101,72184,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23135,48.4774324,8.7419287,Agrarisch,Wielladers
23208,BayWa AG - Filiale Falkenstein,Verwaltungsgemeinschaft Falkenstein,Germany,Bahnhofstraße 27,93167,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23208,49.0973639,12.4886928,Agrarisch,Wielladers
21006,BayWa AG - Filiale Feldkirchen,Feldkirchen,Germany,Hohenlindner Straße 33,85622,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21006,48.1467964,11.7424971,Agrarisch,Wielladers
23209,BayWa AG - Filiale Forchheim,Forchheim,Germany,Am Bertelsweiher 1a,91301,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23209,49.693087,11.071338,Agrarisch,Wielladers
21007,BayWa AG - Filiale Friedberg,Friedberg,Germany,St2051 33,86316,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21007,48.351799,10.987008,Agrarisch,Wielladers
23149,BayWa AG - Filiale Fürstenfeldbruck,Fürstenfeldbruck,Germany,Nimrodstraße 22,82256,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23149,48.17836,11.23189,Agrarisch,Wielladers
21008,BayWa AG - Filiale Fürth,Fürth,Germany,Hafenstraße 119,90768,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21008,49.5016461,10.9567103,Agrarisch,Wielladers
23210,BayWa AG - Filiale Furth i. Wald,Furth im Wald,Germany,Raiffeisenstraße 1,93437,Erik.Roeckle@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23210,49.310796,12.8396181,Agrarisch,Wielladers
23143,BayWa AG - Filiale Geislingen,Geislingen an der Steige,Germany,Kantstraße 11,73312,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23143,48.62556,9.83379,Agrarisch,Wielladers
23148,BayWa AG - Filiale Gelting,Geretsried,Germany,Bürgermeister-Graf-Ring 14a,82538,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23148,47.8872773,11.437639,Agrarisch,Wielladers
21009,BayWa AG - Filiale Giebelstadt,Giebelstadt,Germany,An der Goldleite 5,97232,andreas.stoecklein@baywa.de,,499382316856,499382316856,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21009,49.6527726,9.9542897,Agrarisch,Wielladers
23158,BayWa AG - Filiale Griesstätt,Wasserburg am Inn,Germany,Rosenheimer Straße 7,83512,Dewayne.Pettinato@baywa.de,,499382316856,499382316856,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23158,48.0578303,12.2304335,Agrarisch,Wielladers
21010,BayWa AG - Filiale Großweitzschen,Großweitzschen,Germany,Heiterer Blick 6,04720,Bruno.Planitz@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21010,51.1558545,13.1181335,Agrarisch,Wielladers
23211,BayWa AG - Filiale Gunzenhausen,Gunzenhausen,Germany,Nürnberger Straße 51,91710,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23211,49.1207138,10.7608937,Agrarisch,Wielladers
23212,BayWa AG - Filiale Hersbruck,Hersbruck,Germany,Happurger Straße 35,91217,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23212,49.50337,11.4415,Agrarisch,Wielladers
21011,BayWa AG - Filiale Herzberg,Herzberg (Elster),Germany,Uebigauer Straße 48,04916,Bruno.Planitz@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21011,51.6807171,13.2377611,Agrarisch,Wielladers
23213,BayWa AG - Filiale Höchstädt,Höchstädt,Germany,Oberglauheimer Straße 9,89420,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23213,48.62039,10.56792,Agrarisch,Wielladers
23214,BayWa AG - Filiale Hof,Hof,Germany,Fuhrmannstraße 10,95030,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23214,50.31024,11.8743975,Agrarisch,Wielladers
23215,BayWa AG - Filiale Jengen,Jengen,Germany,Gewerbestraße 6,86860,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23215,48.0045386,10.7223606,Agrarisch,Wielladers
23216,BayWa AG - Filiale Karlstadt,Karlstadt,Germany,Gemündener Straße 12,97753,andreas.stoecklein@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=23216,49.9687366,9.7675994,Agrarisch,Wielladers
21012,BayWa AG - Filiale Kempten,Kempten (Allgäu),Germany,Ursulasrieder Straße 24-27,87437,Dewayne.Pettinato@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21012,47.749942,10.3202203,Agrarisch,Wielladers
21013,BayWa AG - Filiale Kisslegg,Kempten (Allgäu),Germany,Ursulasrieder Straße 24-27,87437,marcel.eigl@baywa.de,,,,https://www.tobroco-giant.com/nl/contacteer-dealer?dealer=21013,47.749942,10.3202203,Agrarisch,Wielladers
